ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1673,-0.07854,Female,0.45468,UK,White,-0.58016,0.16767,-0.58331,0.76096,-1.13788,-0.21712,0.07987,CL3,CL0,CL2,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL1,CL0,CL0
1674,-0.07854,Male,-0.05921,Republic of Ireland,White,-1.05308,0.47617,0.88309,0.43852,0.7583,-0.71126,-0.21575,CL3,CL3,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL4,CL3,CL0,CL2,CL4,CL0,CL0
1675,1.09449,Male,-0.05921,UK,White,-0.46725,0.16767,-1.42424,-0.30172,2.33337,-0.71126,-1.18084,CL5,CL0,CL0,CL2,CL2,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1676,0.49788,Male,-0.05921,UK,White,-0.79151,1.11406,-2.09015,-0.30172,-0.52745,-0.21712,-1.18084,CL5,CL0,CL1,CL4,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1677,-0.07854,Female,0.45468,UK,White,2.28554,-2.11437,-0.97631,1.11406,-0.65253,-1.37983,-0.84637,CL3,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0
1678,-0.95197,Female,-0.61113,USA,White,1.37297,0.00332,-0.01928,0.76096,-0.27607,0.19268,-0.21575,CL5,CL0,CL0,CL4,CL6,CL6,CL5,CL0,CL0,CL6,CL0,CL0,CL2,CL4,CL0,CL3,CL6,CL0,CL0
1679,1.09449,Female,-0.05921,UK,White,-0.24649,0.80523,-1.68062,1.2861,1.13407,-0.71126,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1680,-0.95197,Female,0.45468,UK,White,0.13606,0.63779,-0.01928,-2.21844,1.63088,0.19268,0.40148,CL3,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1681,-0.95197,Female,0.45468,UK,White,-0.05188,1.2861,-0.71727,0.43852,0.41594,-0.71126,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1682,1.09449,Female,-0.61113,UK,White,-0.24649,1.58487,-0.84732,1.2861,0.58489,-0.71126,-0.84637,CL5,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1683,1.09449,Male,-0.05921,UK,White,-0.46725,0.47617,-1.11902,-0.76096,-0.14277,-0.21712,0.7654,CL5,CL2,CL2,CL1,CL6,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL2,CL2,CL0,CL0
1684,-0.95197,Male,-0.61113,USA,Black,0.13606,-1.6334,-0.01928,0.43852,-1.5184,-0.21712,-0.21575,CL4,CL2,CL0,CL0,CL6,CL3,CL5,CL3,CL0,CL2,CL0,CL3,CL2,CL3,CL0,CL2,CL6,CL0,CL0
1685,-0.07854,Male,0.45468,USA,White,0.52135,-2.21069,0.44585,0.76096,0.25953,-0.21712,1.92173,CL5,CL2,CL3,CL5,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL2,CL2,CL3,CL3,CL0,CL0
1686,-0.95197,Female,-0.61113,USA,Black,1.37297,-2.03972,0.88309,-0.01729,-1.13788,-0.21712,0.40148,CL4,CL5,CL0,CL3,CL6,CL5,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL5,CL4,CL4,CL0,CL0
1687,0.49788,Female,-0.05921,UK,White,-1.05308,0.63779,-0.45174,0.59042,0.58489,-0.21712,-0.21575,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1688,-0.07854,Female,-0.05921,Canada,White,1.49158,-2.32338,-1.11902,2.03972,-0.27607,-0.71126,-1.54858,CL6,CL2,CL0,CL5,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL5,CL0,CL0,CL0,CL0
1689,-0.07854,Female,1.16365,USA,White,0.13606,0.96248,1.65653,0.43852,-0.27607,0.52975,0.07987,CL6,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL3,CL0,CL0,CL0
1690,0.49788,Male,-0.61113,USA,White,1.02119,-1.50796,-0.84732,-1.47955,-0.00665,-1.37983,-0.52593,CL6,CL1,CL1,CL2,CL6,CL3,CL4,CL1,CL1,CL1,CL1,CL1,CL1,CL1,CL0,CL1,CL3,CL0,CL1
1691,-0.07854,Male,-0.61113,Other,White,1.98437,-1.7625,0.14143,1.45039,-0.89891,0.19268,-0.52593,CL3,CL0,CL0,CL0,CL6,CL3,CL3,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL6,CL0,CL3
1692,-0.07854,Female,1.98437,UK,White,-1.43907,0.80523,-0.01928,2.46262,-0.27607,-0.21712,-0.21575,CL5,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1693,-0.07854,Female,0.45468,UK,White,0.73545,-0.30033,-0.31776,0.43852,-0.40581,-1.37983,-0.21575,CL5,CL0,CL1,CL2,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1694,-0.07854,Female,0.45468,UK,White,-0.46725,0.80523,-0.97631,1.45039,1.13407,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1695,1.09449,Male,1.16365,UK,White,-0.92104,-0.30033,-0.01928,-0.30172,-0.40581,1.29221,-0.21575,CL6,CL2,CL0,CL2,CL6,CL3,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1696,0.49788,Male,-0.05921,UK,White,-0.46725,0.63779,-0.17779,-0.15487,-0.65253,0.88113,-0.21575,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1697,-0.95197,Male,-0.61113,USA,White,0.13606,-1.7625,-0.45174,0.28783,-0.40581,-0.71126,-0.52593,CL3,CL0,CL0,CL5,CL5,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0
1698,1.82213,Male,1.98437,UK,White,-1.1943,0.00332,0.7233,-1.21213,1.13407,-0.21712,0.07987,CL6,CL0,CL0,CL1,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1699,1.09449,Female,0.45468,UK,White,0.62967,-0.57545,0.7233,-0.15487,0.41594,0.52975,-0.84637,CL4,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1700,-0.07854,Female,1.16365,USA,White,-1.69163,0.80523,0.7233,-0.15487,-0.00665,-0.21712,0.07987,CL6,CL3,CL0,CL3,CL6,CL3,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL4,CL0,CL4,CL0,CL2
1701,-0.95197,Male,-0.61113,USA,White,1.37297,-0.94779,2.15324,-1.772,-1.92173,1.86203,0.40148,CL4,CL3,CL0,CL4,CL6,CL4,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL2,CL4,CL0,CL0
1702,0.49788,Female,0.45468,USA,White,1.98437,-0.80615,2.15324,0.76096,-0.00665,1.29221,1.92173,CL6,CL0,CL0,CL3,CL5,CL6,CL4,CL2,CL0,CL2,CL0,CL2,CL2,CL2,CL0,CL2,CL6,CL2,CL0
1703,-0.07854,Female,-0.05921,UK,White,-0.58016,0.47617,-1.97495,0.28783,0.93949,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1704,-0.95197,Male,-0.61113,USA,White,-0.34799,-0.69509,-0.58331,0.28783,-1.13788,-0.21712,-0.52593,CL6,CL2,CL2,CL2,CL5,CL2,CL6,CL2,CL0,CL2,CL3,CL0,CL3,CL5,CL0,CL2,CL4,CL0,CL2
1705,-0.95197,Male,-1.22751,Canada,White,0.41667,0.16767,-0.01928,-0.91699,-0.89891,0.52975,0.07987,CL5,CL5,CL0,CL3,CL3,CL6,CL4,CL3,CL3,CL3,CL0,CL0,CL5,CL3,CL3,CL4,CL6,CL0,CL3
1706,1.82213,Male,-0.61113,UK,White,0.62967,-1.7625,-1.11902,-0.76096,-1.78169,0.52975,0.07987,CL4,CL2,CL1,CL1,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL3,CL2,CL2,CL2,CL2,CL6,CL0,CL1
1707,-0.95197,Male,0.45468,UK,White,-0.92104,0.32197,-1.42424,-0.60633,1.81175,-0.21712,0.07987,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1708,-0.95197,Female,-0.05921,UK,White,-0.46725,0.80523,-0.58331,0.94156,-0.14277,0.52975,-0.84637,CL5,CL0,CL0,CL0,CL5,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1709,0.49788,Female,0.45468,UK,White,-0.46725,0.96248,-0.84732,0.28783,1.13407,0.19268,-0.21575,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1710,1.09449,Female,0.45468,UK,White,-1.05308,1.2861,-0.84732,0.94156,-0.14277,-0.21712,-0.52593,CL6,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1711,0.49788,Female,-1.22751,UK,White,-0.79151,-0.80615,0.7233,-0.91699,0.25953,-0.71126,-0.21575,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1712,-0.07854,Female,0.45468,UK,White,0.04257,1.74091,0.58331,0.13136,-0.14277,1.29221,1.2247,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
1713,0.49788,Female,1.16365,UK,White,-0.79151,0.63779,-0.84732,-1.07533,0.25953,-0.71126,-0.21575,CL5,CL2,CL2,CL2,CL6,CL2,CL5,CL2,CL1,CL2,CL1,CL1,CL2,CL1,CL1,CL1,CL6,CL0,CL1
1714,0.49788,Female,1.98437,UK,Other,-2.3436,1.74091,-0.01928,0.59042,2.63199,0.88113,-0.21575,CL4,CL1,CL0,CL0,CL6,CL4,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL4,CL0,CL0
1715,1.09449,Female,-1.7379,UK,White,-0.05188,-0.30033,-1.68062,1.2861,1.46191,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1716,1.09449,Male,-0.05921,UK,White,1.23461,0.47617,0.58331,-0.76096,0.93949,-0.71126,-0.21575,CL1,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1717,1.09449,Male,1.16365,UK,White,-0.14882,0.80523,-0.58331,-0.76096,-0.89891,-0.21712,-0.52593,CL5,CL0,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1718,0.49788,Female,1.16365,UK,Other,0.41667,-0.80615,1.06238,0.76096,0.58489,-0.71126,-0.21575,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1719,1.09449,Male,-0.05921,UK,White,-1.1943,0.32197,-0.45174,-0.91699,0.12331,-0.21712,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1720,-0.07854,Female,0.45468,UK,White,0.04257,-0.43999,-0.01928,0.94156,-1.38502,-0.71126,0.07987,CL5,CL0,CL1,CL0,CL5,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1721,-0.07854,Female,0.45468,UK,White,0.41667,1.11406,-1.11902,2.46262,1.30612,-1.37983,-1.54858,CL0,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1722,-0.07854,Female,-1.22751,UK,White,-0.46725,0.16767,-2.63199,0.59042,1.13407,0.52975,-0.84637,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1723,1.09449,Male,0.45468,UK,White,-0.05188,1.11406,0.7233,0.94156,1.81175,1.29221,0.7654,CL6,CL2,CL0,CL0,CL3,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1724,1.82213,Male,-0.05921,UK,White,-2.05048,-0.15487,-1.42424,0.59042,0.41594,-0.21712,-0.84637,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1725,1.09449,Female,-0.05921,UK,White,-1.32828,0.16767,-0.58331,0.28783,0.58489,-1.37983,-0.84637,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1726,-0.07854,Female,-1.7379,UK,White,-1.1943,-1.23177,-2.21069,1.81866,0.58489,-2.55524,-2.07848,CL3,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1727,-0.07854,Female,1.16365,UK,White,0.13606,0.32197,0.58331,-0.76096,-0.52745,-2.55524,-0.84637,CL5,CL1,CL1,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL1,CL4,CL0,CL0
1728,-0.95197,Female,-1.7379,UK,White,-1.69163,0.32197,-1.82919,1.81866,0.7583,-0.21712,-1.18084,CL4,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1729,1.09449,Male,1.16365,UK,White,-0.79151,-0.94779,-0.45174,-0.45321,-0.40581,-0.21712,-0.52593,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1730,-0.95197,Male,-0.61113,Other,White,-2.21844,0.96248,-0.01928,0.13136,1.63088,-2.55524,-0.21575,CL4,CL0,CL3,CL2,CL6,CL5,CL6,CL0,CL0,CL4,CL0,CL0,CL2,CL0,CL0,CL0,CL3,CL0,CL0
1731,-0.07854,Female,-0.61113,UK,White,0.62967,-1.37639,-0.71727,-0.01729,-0.78155,-0.21712,0.7654,CL6,CL2,CL2,CL3,CL6,CL3,CL5,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1732,1.09449,Male,1.16365,UK,White,-0.34799,-0.30033,0.29338,-0.15487,0.12331,-0.21712,-0.21575,CL5,CL1,CL0,CL1,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL1,CL2,CL1,CL0,CL2,CL6,CL0,CL0
1733,-0.07854,Male,-0.05921,UK,White,0.41667,-0.80615,-0.84732,-1.21213,1.30612,0.19268,-1.18084,CL4,CL2,CL2,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0
1734,1.09449,Male,-0.05921,UK,White,-0.92104,-0.30033,-1.55521,-0.01729,0.12331,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1735,1.09449,Female,-0.05921,UK,White,-1.05308,0.80523,-0.58331,0.94156,1.46191,0.19268,0.07987,CL5,CL0,CL0,CL0,CL4,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1736,-0.07854,Female,1.16365,UK,White,-2.42317,0.32197,-2.21069,2.03972,2.04506,-0.21712,-0.52593,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0,CL0,CL0,CL0
1737,0.49788,Male,-0.05921,UK,White,-1.43907,0.96248,0.29338,1.2861,0.25953,-0.71126,0.7654,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1738,1.09449,Male,-0.05921,UK,White,-1.32828,-0.30033,-0.17779,0.43852,-0.00665,-0.21712,-0.52593,CL5,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1739,1.82213,Female,-2.43591,UK,White,-0.14882,0.16767,-0.71727,0.94156,0.58489,-0.71126,-0.52593,CL5,CL0,CL0,CL1,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1740,-0.07854,Female,-0.05921,UK,White,0.22393,0.00332,-0.45174,0.28783,-0.00665,-0.71126,-1.18084,CL4,CL0,CL2,CL0,CL3,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1741,1.09449,Female,0.45468,UK,White,-0.92104,0.32197,-0.58331,-0.15487,1.13407,-1.37983,-2.07848,CL6,CL0,CL0,CL1,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1742,-0.07854,Female,0.45468,USA,White,1.49158,0.63779,0.88309,-1.6209,-0.00665,-1.37983,-1.18084,CL5,CL0,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL2,CL0,CL4,CL0,CL2,CL4,CL0,CL0
1743,0.49788,Male,0.45468,UK,White,-1.55078,0.80523,1.06238,-0.60633,-0.52745,0.52975,0.7654,CL5,CL2,CL1,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL2,CL0,CL1
1744,0.49788,Female,1.16365,UK,White,-0.58016,0.47617,-0.58331,-0.30172,0.93949,-0.21712,-0.84637,CL5,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1745,1.82213,Female,-0.61113,UK,White,-0.46725,-0.94779,-1.42424,0.43852,-0.00665,-0.71126,-0.52593,CL3,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1746,-0.07854,Female,-1.7379,UK,White,-1.86962,0.96248,-0.97631,2.23427,2.33337,-1.37983,-0.84637,CL4,CL0,CL0,CL6,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1747,0.49788,Female,1.16365,UK,Black,-0.24649,-0.57545,-0.58331,0.13136,0.12331,-0.21712,-1.18084,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1748,1.09449,Female,-0.61113,UK,White,0.13606,0.80523,0.44585,1.45039,-0.14277,0.19268,-0.21575,CL6,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1749,-0.95197,Male,0.45468,USA,White,1.37297,-0.69509,2.90161,3.46436,-0.78155,0.88113,1.92173,CL5,CL6,CL0,CL6,CL2,CL6,CL6,CL0,CL0,CL3,CL0,CL3,CL2,CL3,CL2,CL3,CL6,CL0,CL1
1750,-0.07854,Female,-1.43719,USA,White,2.61139,-0.43999,-0.45174,-1.92595,-2.04506,0.88113,-0.21575,CL5,CL6,CL0,CL5,CL6,CL3,CL5,CL2,CL0,CL1,CL0,CL0,CL0,CL1,CL5,CL1,CL6,CL0,CL0
1751,1.09449,Male,-1.7379,UK,White,-0.24649,0.47617,-0.84732,-0.60633,0.41594,-0.21712,-0.21575,CL5,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1752,-0.07854,Female,0.45468,USA,White,1.98437,0.63779,1.43533,-1.07533,-0.65253,1.29221,1.2247,CL5,CL6,CL0,CL6,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL2,CL0,CL0
1753,-0.07854,Male,0.45468,UK,White,-0.67825,0.96248,-0.71727,2.03972,1.13407,0.52975,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1754,-0.07854,Female,-0.05921,UK,White,-0.14882,1.58487,-0.01928,0.13136,-0.40581,0.88113,0.07987,CL6,CL1,CL1,CL2,CL6,CL2,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL2,CL0,CL0
1755,-0.95197,Male,-0.61113,USA,White,-1.05308,0.16767,0.44585,-2.35413,-1.5184,0.88113,1.92173,CL4,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL3,CL0,CL5,CL0,CL0
1756,-0.95197,Female,-1.22751,USA,White,1.02119,1.45421,2.44904,-0.45321,1.13407,0.52975,0.7654,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL2,CL3,CL6,CL0,CL0
1757,-0.95197,Male,-1.22751,USA,White,0.73545,0.00332,1.43533,0.59042,-1.64101,0.52975,0.40148,CL5,CL3,CL3,CL3,CL6,CL6,CL5,CL2,CL3,CL3,CL0,CL0,CL5,CL2,CL3,CL3,CL6,CL0,CL2
1758,0.49788,Male,-0.05921,UK,White,1.02119,-0.43999,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1759,1.09449,Male,1.16365,Australia,White,-0.92104,-0.43999,0.14143,-0.76096,1.13407,1.86203,0.40148,CL3,CL6,CL1,CL2,CL6,CL3,CL5,CL4,CL0,CL4,CL3,CL0,CL0,CL4,CL0,CL0,CL2,CL0,CL0
1760,0.49788,Male,1.16365,Other,White,-0.24649,-1.7625,-0.01928,-0.30172,0.25953,-0.21712,-1.54858,CL5,CL0,CL0,CL0,CL5,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1761,1.09449,Female,-0.05921,UK,White,-0.58016,0.32197,0.14143,-1.34289,0.93949,0.19268,-0.21575,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1,CL0,CL0
1762,0.49788,Female,-0.05921,UK,White,-0.24649,-0.57545,-0.17779,-0.30172,0.7583,0.88113,0.40148,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1763,-0.95197,Male,-0.61113,USA,White,0.52135,-1.09207,-0.01928,-2.21844,-1.38502,-0.71126,0.7654,CL4,CL0,CL0,CL0,CL6,CL6,CL4,CL0,CL0,CL3,CL0,CL0,CL4,CL3,CL0,CL4,CL6,CL0,CL0
1764,-0.95197,Female,0.45468,Other,White,-0.79151,-1.09207,1.88511,0.28783,3.00537,-0.21712,1.2247,CL4,CL3,CL2,CL3,CL3,CL4,CL4,CL0,CL0,CL4,CL0,CL3,CL3,CL3,CL3,CL2,CL3,CL0,CL2
1765,0.49788,Male,-1.7379,UK,White,0.91093,-0.30033,0.14143,0.28783,-0.89891,0.88113,1.2247,CL5,CL4,CL1,CL4,CL6,CL5,CL6,CL3,CL4,CL2,CL4,CL0,CL3,CL1,CL6,CL2,CL1,CL0,CL1
1766,-0.07854,Female,-0.61113,USA,White,0.52135,1.93886,1.43533,-0.30172,0.93949,-0.71126,1.2247,CL4,CL5,CL0,CL4,CL6,CL5,CL6,CL3,CL2,CL3,CL3,CL0,CL4,CL3,CL4,CL3,CL6,CL0,CL1
1767,-0.07854,Female,0.45468,USA,White,0.82562,-1.23177,1.24033,2.75696,0.25953,-0.71126,-0.52593,CL5,CL0,CL0,CL0,CL6,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0
1768,-0.95197,Male,-0.61113,USA,White,0.31287,-1.92173,0.14143,1.2861,2.63199,-1.37983,-0.52593,CL3,CL3,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL4,CL6,CL0,CL0
1769,-0.07854,Female,-0.61113,Other,White,0.91093,-0.94779,1.24033,-0.01729,-0.65253,-0.21712,-0.84637,CL5,CL2,CL0,CL0,CL6,CL5,CL5,CL2,CL0,CL2,CL0,CL0,CL2,CL3,CL0,CL2,CL5,CL0,CL0
1770,0.49788,Female,-0.05921,UK,White,-0.79151,0.47617,-1.11902,0.59042,-0.00665,-0.71126,-0.21575,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1771,-0.07854,Male,0.45468,USA,White,-0.46725,0.96248,-0.01928,0.43852,-0.00665,0.88113,1.92173,CL5,CL2,CL0,CL4,CL6,CL4,CL5,CL3,CL0,CL2,CL0,CL2,CL3,CL2,CL4,CL3,CL4,CL0,CL1
1772,1.82213,Male,-0.61113,USA,White,-0.24649,-1.37639,-0.17779,-1.34289,0.93949,0.52975,-0.84637,CL2,CL1,CL1,CL1,CL6,CL1,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL6,CL1,CL1,CL0,CL0
